week_start,entity_id,geo,interest
2024-04-08,padel,SA,29.2
2024-04-15,padel,SA,28.8
2024-04-22,padel,SA,28.4
2024-04-29,padel,SA,30.7
2024-05-06,padel,SA,31.0
2024-05-13,padel,SA,26.2
2024-05-20,padel,SA,27.3
2024-05-27,padel,SA,28.5
2024-06-03,padel,SA,29.1
2024-06-10,padel,SA,32.3
2024-06-17,padel,SA,33.4
2024-06-24,padel,SA,28.0
2024-07-01,padel,SA,33.9
2024-07-08,padel,SA,30.5
2024-07-15,padel,SA,30.5
2024-07-22,padel,SA,36.6
2024-07-29,padel,SA,32.0
2024-08-05,padel,SA,31.8
2024-08-12,padel,SA,28.4
2024-08-19,padel,SA,34.3
2024-08-26,padel,SA,34.4
2024-09-02,padel,SA,34.4
2024-09-09,padel,SA,33.6
2024-09-16,padel,SA,32.4
2024-09-23,padel,SA,34.3
2024-09-30,padel,SA,33.7
2024-10-07,padel,SA,36.8
2024-10-14,padel,SA,35.2
2024-10-21,padel,SA,38.0
2024-10-28,padel,SA,40.9
2024-11-04,padel,SA,33.9
2024-11-11,padel,SA,41.4
2024-11-18,padel,SA,36.5
2024-11-25,padel,SA,41.0
2024-12-02,padel,SA,41.2
2024-12-09,padel,SA,38.2
2024-12-16,padel,SA,40.3
2024-12-23,padel,SA,40.8
2024-12-30,padel,SA,39.3
2025-01-06,padel,SA,41.2
2025-01-13,padel,SA,43.5
2025-01-20,padel,SA,38.5
2025-01-27,padel,SA,40.7
2025-02-03,padel,SA,41.3
2025-02-10,padel,SA,46.3
2025-02-17,padel,SA,41.2
2025-02-24,padel,SA,42.7
2025-03-03,padel,SA,49.1
2025-03-10,padel,SA,52.9
2025-03-17,padel,SA,49.5
2025-03-24,padel,SA,49.4
2025-03-31,padel,SA,42.4
2025-04-07,padel,SA,43.1
2025-04-14,padel,SA,47.4
2025-04-21,padel,SA,49.2
2025-04-28,padel,SA,47.0
2025-05-05,padel,SA,46.3
2025-05-12,padel,SA,56.0
2025-05-19,padel,SA,46.0
2025-05-26,padel,SA,50.6
2025-06-02,padel,SA,58.5
2025-06-09,padel,SA,51.6
2025-06-16,padel,SA,56.3
2025-06-23,padel,SA,54.9
2025-06-30,padel,SA,53.8
2025-07-07,padel,SA,56.1
2025-07-14,padel,SA,54.9
2025-07-21,padel,SA,58.1
2025-07-28,padel,SA,54.1
2025-08-04,padel,SA,56.4
2025-08-11,padel,SA,56.1
2025-08-18,padel,SA,61.2
2025-08-25,padel,SA,55.8
2025-09-01,padel,SA,58.6
2025-09-08,padel,SA,61.2
2025-09-15,padel,SA,60.7
2025-09-22,padel,SA,63.9
2025-09-29,padel,SA,63.9
2025-10-06,padel,SA,68.2
2025-10-13,padel,SA,60.2
2025-10-20,padel,SA,59.3
2025-10-27,padel,SA,65.4
2025-11-03,padel,SA,66.6
2025-11-10,padel,SA,63.5
2025-11-17,padel,SA,65.6
2025-11-24,padel,SA,70.3
2025-12-01,padel,SA,68.3
2025-12-08,padel,SA,66.7
2025-12-15,padel,SA,70.2
2025-12-22,padel,SA,72.0
2025-12-29,padel,SA,72.3
2026-01-05,padel,SA,75.6
2026-01-12,padel,SA,68.3
2026-01-19,padel,SA,69.4
2026-01-26,padel,SA,72.7
2026-02-02,padel,SA,64.5
2026-02-09,padel,SA,81.5
2026-02-16,padel,SA,92.4
2026-02-23,padel,SA,91.2
2026-03-02,padel,SA,74.1
2026-03-09,padel,SA,96.6
2026-03-16,padel,SA,85.8
2026-03-23,padel,SA,93.2
2026-03-30,padel,SA,75.1
2026-04-06,padel,SA,83.9
2026-04-13,padel,SA,100.0
2026-04-20,padel,SA,90.1
2024-01-01,qamar_al_deen,SA,12.0
2024-01-08,qamar_al_deen,SA,14.4
2024-01-15,qamar_al_deen,SA,13.3
2024-01-22,qamar_al_deen,SA,12.0
2024-01-29,qamar_al_deen,SA,12.1
2024-02-05,qamar_al_deen,SA,11.7
2024-02-12,qamar_al_deen,SA,11.2
2024-02-19,qamar_al_deen,SA,13.2
2024-02-26,qamar_al_deen,SA,12.7
2024-03-04,qamar_al_deen,SA,55.9
2024-03-11,qamar_al_deen,SA,30.5
2024-03-18,qamar_al_deen,SA,66.1
2024-03-25,qamar_al_deen,SA,85.2
2024-04-01,qamar_al_deen,SA,37.5
2024-04-08,qamar_al_deen,SA,12.9
2024-04-15,qamar_al_deen,SA,10.9
2024-04-22,qamar_al_deen,SA,14.2
2024-04-29,qamar_al_deen,SA,12.7
2024-05-06,qamar_al_deen,SA,12.6
2024-05-13,qamar_al_deen,SA,13.0
2024-05-20,qamar_al_deen,SA,12.3
2024-05-27,qamar_al_deen,SA,13.2
2024-06-03,qamar_al_deen,SA,11.1
2024-06-10,qamar_al_deen,SA,12.5
2024-06-17,qamar_al_deen,SA,10.6
2024-06-24,qamar_al_deen,SA,13.5
2024-07-01,qamar_al_deen,SA,13.8
2024-07-08,qamar_al_deen,SA,11.1
2024-07-15,qamar_al_deen,SA,13.5
2024-07-22,qamar_al_deen,SA,13.0
2024-07-29,qamar_al_deen,SA,13.5
2024-08-05,qamar_al_deen,SA,12.0
2024-08-12,qamar_al_deen,SA,13.0
2024-08-19,qamar_al_deen,SA,10.4
2024-08-26,qamar_al_deen,SA,12.5
2024-09-02,qamar_al_deen,SA,12.5
2024-09-09,qamar_al_deen,SA,10.1
2024-09-16,qamar_al_deen,SA,11.1
2024-09-23,qamar_al_deen,SA,13.7
2024-09-30,qamar_al_deen,SA,12.3
2024-10-07,qamar_al_deen,SA,11.1
2024-10-14,qamar_al_deen,SA,12.4
2024-10-21,qamar_al_deen,SA,13.5
2024-10-28,qamar_al_deen,SA,12.8
2024-11-04,qamar_al_deen,SA,11.7
2024-11-11,qamar_al_deen,SA,11.5
2024-11-18,qamar_al_deen,SA,11.4
2024-11-25,qamar_al_deen,SA,13.5
2024-12-02,qamar_al_deen,SA,14.3
2024-12-09,qamar_al_deen,SA,13.5
2024-12-16,qamar_al_deen,SA,11.7
2024-12-23,qamar_al_deen,SA,14.0
2024-12-30,qamar_al_deen,SA,12.1
2025-01-06,qamar_al_deen,SA,13.8
2025-01-13,qamar_al_deen,SA,11.9
2025-01-20,qamar_al_deen,SA,12.4
2025-01-27,qamar_al_deen,SA,12.0
2025-02-03,qamar_al_deen,SA,10.8
2025-02-10,qamar_al_deen,SA,12.7
2025-02-17,qamar_al_deen,SA,17.2
2025-02-24,qamar_al_deen,SA,51.4
2025-03-03,qamar_al_deen,SA,42.7
2025-03-10,qamar_al_deen,SA,89.3
2025-03-17,qamar_al_deen,SA,69.0
2025-03-24,qamar_al_deen,SA,30.1
2025-03-31,qamar_al_deen,SA,12.0
2025-04-07,qamar_al_deen,SA,13.6
2025-04-14,qamar_al_deen,SA,11.8
2025-04-21,qamar_al_deen,SA,12.6
2025-04-28,qamar_al_deen,SA,12.3
2025-05-05,qamar_al_deen,SA,13.3
2025-05-12,qamar_al_deen,SA,10.8
2025-05-19,qamar_al_deen,SA,11.4
2025-05-26,qamar_al_deen,SA,11.9
2025-06-02,qamar_al_deen,SA,12.4
2025-06-09,qamar_al_deen,SA,13.3
2025-06-16,qamar_al_deen,SA,13.5
2025-06-23,qamar_al_deen,SA,12.0
2025-06-30,qamar_al_deen,SA,12.9
2025-07-07,qamar_al_deen,SA,12.1
2025-07-14,qamar_al_deen,SA,11.5
2025-07-21,qamar_al_deen,SA,14.5
2025-07-28,qamar_al_deen,SA,14.0
2025-08-04,qamar_al_deen,SA,15.7
2025-08-11,qamar_al_deen,SA,13.5
2025-08-18,qamar_al_deen,SA,13.1
2025-08-25,qamar_al_deen,SA,12.9
2025-09-01,qamar_al_deen,SA,11.5
2025-09-08,qamar_al_deen,SA,11.9
2025-09-15,qamar_al_deen,SA,12.8
2025-09-22,qamar_al_deen,SA,13.6
2025-09-29,qamar_al_deen,SA,13.0
2025-10-06,qamar_al_deen,SA,12.8
2025-10-13,qamar_al_deen,SA,10.7
2025-10-20,qamar_al_deen,SA,13.1
2025-10-27,qamar_al_deen,SA,12.5
2025-11-03,qamar_al_deen,SA,12.6
2025-11-10,qamar_al_deen,SA,13.4
2025-11-17,qamar_al_deen,SA,11.1
2025-11-24,qamar_al_deen,SA,12.3
2025-12-01,qamar_al_deen,SA,13.6
2025-12-08,qamar_al_deen,SA,13.1
2025-12-15,qamar_al_deen,SA,11.8
2025-12-22,qamar_al_deen,SA,12.4
2025-12-29,qamar_al_deen,SA,12.1
2026-01-05,qamar_al_deen,SA,12.5
2026-01-12,qamar_al_deen,SA,12.8
2026-01-19,qamar_al_deen,SA,12.9
2026-01-26,qamar_al_deen,SA,12.4
2026-02-02,qamar_al_deen,SA,12.5
2026-02-09,qamar_al_deen,SA,27.5
2026-02-16,qamar_al_deen,SA,38.7
2026-02-23,qamar_al_deen,SA,60.8
2026-03-02,qamar_al_deen,SA,100.0
2026-03-09,qamar_al_deen,SA,56.4
2026-03-16,qamar_al_deen,SA,16.8
2026-03-23,qamar_al_deen,SA,12.4
2026-03-30,qamar_al_deen,SA,13.5
2026-04-06,qamar_al_deen,SA,13.1
2026-04-13,qamar_al_deen,SA,13.2
2026-04-20,qamar_al_deen,SA,11.8
2024-01-01,rice,SA,94.1
2024-01-08,rice,SA,92.1
2024-01-15,rice,SA,90.2
2024-01-22,rice,SA,91.2
2024-01-29,rice,SA,93.8
2024-02-05,rice,SA,88.6
2024-02-12,rice,SA,86.5
2024-02-19,rice,SA,87.2
2024-02-26,rice,SA,90.6
2024-03-04,rice,SA,97.0
2024-03-11,rice,SA,83.5
2024-03-18,rice,SA,95.1
2024-03-25,rice,SA,84.8
2024-04-01,rice,SA,91.2
2024-04-08,rice,SA,94.1
2024-04-15,rice,SA,89.3
2024-04-22,rice,SA,90.1
2024-04-29,rice,SA,87.0
2024-05-06,rice,SA,95.2
2024-05-13,rice,SA,92.9
2024-05-20,rice,SA,93.0
2024-05-27,rice,SA,92.4
2024-06-03,rice,SA,96.1
2024-06-10,rice,SA,89.3
2024-06-17,rice,SA,87.7
2024-06-24,rice,SA,93.6
2024-07-01,rice,SA,88.3
2024-07-08,rice,SA,91.8
2024-07-15,rice,SA,91.7
2024-07-22,rice,SA,88.9
2024-07-29,rice,SA,92.2
2024-08-05,rice,SA,92.6
2024-08-12,rice,SA,91.4
2024-08-19,rice,SA,86.3
2024-08-26,rice,SA,94.1
2024-09-02,rice,SA,89.7
2024-09-09,rice,SA,94.1
2024-09-16,rice,SA,90.0
2024-09-23,rice,SA,93.4
2024-09-30,rice,SA,95.9
2024-10-07,rice,SA,86.5
2024-10-14,rice,SA,87.7
2024-10-21,rice,SA,91.7
2024-10-28,rice,SA,88.1
2024-11-04,rice,SA,98.2
2024-11-11,rice,SA,86.8
2024-11-18,rice,SA,92.5
2024-11-25,rice,SA,87.5
2024-12-02,rice,SA,91.5
2024-12-09,rice,SA,90.8
2024-12-16,rice,SA,86.4
2024-12-23,rice,SA,91.8
2024-12-30,rice,SA,85.3
2025-01-06,rice,SA,90.1
2025-01-13,rice,SA,87.1
2025-01-20,rice,SA,87.3
2025-01-27,rice,SA,89.7
2025-02-03,rice,SA,91.6
2025-02-10,rice,SA,90.7
2025-02-17,rice,SA,91.9
2025-02-24,rice,SA,85.8
2025-03-03,rice,SA,89.4
2025-03-10,rice,SA,89.7
2025-03-17,rice,SA,89.2
2025-03-24,rice,SA,90.1
2025-03-31,rice,SA,87.5
2025-04-07,rice,SA,93.8
2025-04-14,rice,SA,81.8
2025-04-21,rice,SA,89.3
2025-04-28,rice,SA,94.8
2025-05-05,rice,SA,93.9
2025-05-12,rice,SA,85.0
2025-05-19,rice,SA,94.1
2025-05-26,rice,SA,91.8
2025-06-02,rice,SA,92.3
2025-06-09,rice,SA,87.2
2025-06-16,rice,SA,89.9
2025-06-23,rice,SA,92.3
2025-06-30,rice,SA,94.2
2025-07-07,rice,SA,94.8
2025-07-14,rice,SA,96.1
2025-07-21,rice,SA,91.6
2025-07-28,rice,SA,95.6
2025-08-04,rice,SA,86.7
2025-08-11,rice,SA,91.6
2025-08-18,rice,SA,91.1
2025-08-25,rice,SA,90.3
2025-09-01,rice,SA,94.7
2025-09-08,rice,SA,90.9
2025-09-15,rice,SA,85.9
2025-09-22,rice,SA,88.7
2025-09-29,rice,SA,93.4
2025-10-06,rice,SA,95.8
2025-10-13,rice,SA,96.1
2025-10-20,rice,SA,86.5
2025-10-27,rice,SA,95.1
2025-11-03,rice,SA,92.8
2025-11-10,rice,SA,90.8
2025-11-17,rice,SA,88.5
2025-11-24,rice,SA,88.1
2025-12-01,rice,SA,91.3
2025-12-08,rice,SA,93.1
2025-12-15,rice,SA,86.9
2025-12-22,rice,SA,97.7
2025-12-29,rice,SA,89.2
2026-01-05,rice,SA,94.8
2026-01-12,rice,SA,90.7
2026-01-19,rice,SA,92.5
2026-01-26,rice,SA,86.6
2026-02-02,rice,SA,90.3
2026-02-09,rice,SA,87.2
2026-02-16,rice,SA,96.2
2026-02-23,rice,SA,86.5
2026-03-02,rice,SA,91.9
2026-03-09,rice,SA,91.8
2026-03-16,rice,SA,87.0
2026-03-23,rice,SA,95.2
2026-03-30,rice,SA,89.2
2026-04-06,rice,SA,100.0
2026-04-13,rice,SA,82.7
2026-04-20,rice,SA,87.3
2024-01-01,riyadh_season_tickets,SA,29.2
2024-01-08,riyadh_season_tickets,SA,30.2
2024-01-15,riyadh_season_tickets,SA,32.3
2024-01-22,riyadh_season_tickets,SA,33.2
2024-01-29,riyadh_season_tickets,SA,32.5
2024-02-05,riyadh_season_tickets,SA,33.3
2024-02-12,riyadh_season_tickets,SA,34.4
2024-02-19,riyadh_season_tickets,SA,38.9
2024-02-26,riyadh_season_tickets,SA,32.8
2024-03-04,riyadh_season_tickets,SA,37.5
2024-03-11,riyadh_season_tickets,SA,34.9
2024-03-18,riyadh_season_tickets,SA,32.3
2024-03-25,riyadh_season_tickets,SA,31.4
2024-04-01,riyadh_season_tickets,SA,35.3
2024-04-08,riyadh_season_tickets,SA,36.8
2024-04-15,riyadh_season_tickets,SA,32.5
2024-04-22,riyadh_season_tickets,SA,35.7
2024-04-29,riyadh_season_tickets,SA,33.1
2024-05-06,riyadh_season_tickets,SA,35.8
2024-05-13,riyadh_season_tickets,SA,34.7
2024-05-20,riyadh_season_tickets,SA,34.8
2024-05-27,riyadh_season_tickets,SA,34.4
2024-06-03,riyadh_season_tickets,SA,33.0
2024-06-10,riyadh_season_tickets,SA,30.8
2024-06-17,riyadh_season_tickets,SA,32.0
2024-06-24,riyadh_season_tickets,SA,32.6
2024-07-01,riyadh_season_tickets,SA,30.8
2024-07-08,riyadh_season_tickets,SA,33.8
2024-07-15,riyadh_season_tickets,SA,35.1
2024-07-22,riyadh_season_tickets,SA,37.2
2024-07-29,riyadh_season_tickets,SA,36.2
2024-08-05,riyadh_season_tickets,SA,35.7
2024-08-12,riyadh_season_tickets,SA,34.4
2024-08-19,riyadh_season_tickets,SA,34.7
2024-08-26,riyadh_season_tickets,SA,33.5
2024-09-02,riyadh_season_tickets,SA,32.5
2024-09-09,riyadh_season_tickets,SA,31.7
2024-09-16,riyadh_season_tickets,SA,32.7
2024-09-23,riyadh_season_tickets,SA,32.4
2024-09-30,riyadh_season_tickets,SA,36.0
2024-10-07,riyadh_season_tickets,SA,54.0
2024-10-14,riyadh_season_tickets,SA,34.8
2024-10-21,riyadh_season_tickets,SA,45.7
2024-10-28,riyadh_season_tickets,SA,48.3
2024-11-04,riyadh_season_tickets,SA,49.1
2024-11-11,riyadh_season_tickets,SA,50.2
2024-11-18,riyadh_season_tickets,SA,67.9
2024-11-25,riyadh_season_tickets,SA,76.6
2024-12-02,riyadh_season_tickets,SA,74.2
2024-12-09,riyadh_season_tickets,SA,77.4
2024-12-16,riyadh_season_tickets,SA,83.4
2024-12-23,riyadh_season_tickets,SA,77.0
2024-12-30,riyadh_season_tickets,SA,95.3
2025-01-06,riyadh_season_tickets,SA,85.6
2025-01-13,riyadh_season_tickets,SA,84.4
2025-01-20,riyadh_season_tickets,SA,73.7
2025-01-27,riyadh_season_tickets,SA,66.4
2025-02-03,riyadh_season_tickets,SA,62.6
2025-02-10,riyadh_season_tickets,SA,53.1
2025-02-17,riyadh_season_tickets,SA,50.6
2025-02-24,riyadh_season_tickets,SA,39.9
2025-03-03,riyadh_season_tickets,SA,47.4
2025-03-10,riyadh_season_tickets,SA,37.2
2025-03-17,riyadh_season_tickets,SA,36.3
2025-03-24,riyadh_season_tickets,SA,35.2
2025-03-31,riyadh_season_tickets,SA,41.2
2025-04-07,riyadh_season_tickets,SA,34.4
2025-04-14,riyadh_season_tickets,SA,34.3
2025-04-21,riyadh_season_tickets,SA,40.5
2025-04-28,riyadh_season_tickets,SA,33.1
2025-05-05,riyadh_season_tickets,SA,35.2
2025-05-12,riyadh_season_tickets,SA,37.6
2025-05-19,riyadh_season_tickets,SA,36.4
2025-05-26,riyadh_season_tickets,SA,39.4
2025-06-02,riyadh_season_tickets,SA,40.9
2025-06-09,riyadh_season_tickets,SA,40.7
2025-06-16,riyadh_season_tickets,SA,41.1
2025-06-23,riyadh_season_tickets,SA,35.7
2025-06-30,riyadh_season_tickets,SA,38.4
2025-07-07,riyadh_season_tickets,SA,39.6
2025-07-14,riyadh_season_tickets,SA,38.3
2025-07-21,riyadh_season_tickets,SA,36.8
2025-07-28,riyadh_season_tickets,SA,36.7
2025-08-04,riyadh_season_tickets,SA,40.3
2025-08-11,riyadh_season_tickets,SA,39.2
2025-08-18,riyadh_season_tickets,SA,36.7
2025-08-25,riyadh_season_tickets,SA,38.1
2025-09-01,riyadh_season_tickets,SA,33.5
2025-09-08,riyadh_season_tickets,SA,37.4
2025-09-15,riyadh_season_tickets,SA,34.7
2025-09-22,riyadh_season_tickets,SA,39.2
2025-09-29,riyadh_season_tickets,SA,43.0
2025-10-06,riyadh_season_tickets,SA,61.0
2025-10-13,riyadh_season_tickets,SA,44.9
2025-10-20,riyadh_season_tickets,SA,42.0
2025-10-27,riyadh_season_tickets,SA,41.5
2025-11-03,riyadh_season_tickets,SA,49.3
2025-11-10,riyadh_season_tickets,SA,56.2
2025-11-17,riyadh_season_tickets,SA,60.7
2025-11-24,riyadh_season_tickets,SA,84.5
2025-12-01,riyadh_season_tickets,SA,78.4
2025-12-08,riyadh_season_tickets,SA,90.6
2025-12-15,riyadh_season_tickets,SA,86.5
2025-12-22,riyadh_season_tickets,SA,95.6
2025-12-29,riyadh_season_tickets,SA,100.0
2026-01-05,riyadh_season_tickets,SA,97.7
2026-01-12,riyadh_season_tickets,SA,89.2
2026-01-19,riyadh_season_tickets,SA,79.6
2026-01-26,riyadh_season_tickets,SA,73.8
2026-02-02,riyadh_season_tickets,SA,70.5
2026-02-09,riyadh_season_tickets,SA,60.8
2026-02-16,riyadh_season_tickets,SA,56.0
2026-02-23,riyadh_season_tickets,SA,51.8
2026-03-02,riyadh_season_tickets,SA,38.6
2026-03-09,riyadh_season_tickets,SA,41.3
2026-03-16,riyadh_season_tickets,SA,40.5
2026-03-23,riyadh_season_tickets,SA,41.7
2026-03-30,riyadh_season_tickets,SA,38.0
2026-04-06,riyadh_season_tickets,SA,37.7
2026-04-13,riyadh_season_tickets,SA,41.0
2026-04-20,riyadh_season_tickets,SA,40.4
2024-01-01,selah_dance,SA,4.0
2024-01-08,selah_dance,SA,3.4
2024-01-15,selah_dance,SA,4.1
2024-01-22,selah_dance,SA,4.0
2024-01-29,selah_dance,SA,4.1
2024-02-05,selah_dance,SA,3.5
2024-02-12,selah_dance,SA,3.9
2024-02-19,selah_dance,SA,4.3
2024-02-26,selah_dance,SA,2.6
2024-03-04,selah_dance,SA,4.2
2024-03-11,selah_dance,SA,4.4
2024-03-18,selah_dance,SA,4.2
2024-03-25,selah_dance,SA,4.7
2024-04-01,selah_dance,SA,4.2
2024-04-08,selah_dance,SA,4.2
2024-04-15,selah_dance,SA,3.6
2024-04-22,selah_dance,SA,3.9
2024-04-29,selah_dance,SA,3.4
2024-05-06,selah_dance,SA,3.4
2024-05-13,selah_dance,SA,4.0
2024-05-20,selah_dance,SA,4.1
2024-05-27,selah_dance,SA,4.5
2024-06-03,selah_dance,SA,3.8
2024-06-10,selah_dance,SA,4.8
2024-06-17,selah_dance,SA,3.1
2024-06-24,selah_dance,SA,2.9
2024-07-01,selah_dance,SA,3.4
2024-07-08,selah_dance,SA,4.1
2024-07-15,selah_dance,SA,4.1
2024-07-22,selah_dance,SA,4.4
2024-07-29,selah_dance,SA,4.0
2024-08-05,selah_dance,SA,3.8
2024-08-12,selah_dance,SA,4.3
2024-08-19,selah_dance,SA,3.8
2024-08-26,selah_dance,SA,3.1
2024-09-02,selah_dance,SA,3.5
2024-09-09,selah_dance,SA,4.2
2024-09-16,selah_dance,SA,3.7
2024-09-23,selah_dance,SA,3.6
2024-09-30,selah_dance,SA,3.9
2024-10-07,selah_dance,SA,3.1
2024-10-14,selah_dance,SA,3.6
2024-10-21,selah_dance,SA,3.9
2024-10-28,selah_dance,SA,3.5
2024-11-04,selah_dance,SA,3.9
2024-11-11,selah_dance,SA,3.9
2024-11-18,selah_dance,SA,3.7
2024-11-25,selah_dance,SA,3.6
2024-12-02,selah_dance,SA,4.2
2024-12-09,selah_dance,SA,4.0
2024-12-16,selah_dance,SA,3.5
2024-12-23,selah_dance,SA,3.8
2024-12-30,selah_dance,SA,3.5
2025-01-06,selah_dance,SA,4.2
2025-01-13,selah_dance,SA,4.2
2025-01-20,selah_dance,SA,4.5
2025-01-27,selah_dance,SA,4.9
2025-02-03,selah_dance,SA,4.8
2025-02-10,selah_dance,SA,5.0
2025-02-17,selah_dance,SA,5.1
2025-02-24,selah_dance,SA,4.2
2025-03-03,selah_dance,SA,3.5
2025-03-10,selah_dance,SA,4.2
2025-03-17,selah_dance,SA,4.1
2025-03-24,selah_dance,SA,3.0
2025-03-31,selah_dance,SA,3.8
2025-04-07,selah_dance,SA,4.5
2025-04-14,selah_dance,SA,3.8
2025-04-21,selah_dance,SA,3.6
2025-04-28,selah_dance,SA,3.9
2025-05-05,selah_dance,SA,4.7
2025-05-12,selah_dance,SA,4.0
2025-05-19,selah_dance,SA,3.7
2025-05-26,selah_dance,SA,4.0
2025-06-02,selah_dance,SA,4.3
2025-06-09,selah_dance,SA,3.6
2025-06-16,selah_dance,SA,4.5
2025-06-23,selah_dance,SA,3.1
2025-06-30,selah_dance,SA,4.2
2025-07-07,selah_dance,SA,4.4
2025-07-14,selah_dance,SA,3.3
2025-07-21,selah_dance,SA,4.0
2025-07-28,selah_dance,SA,3.8
2025-08-04,selah_dance,SA,3.4
2025-08-11,selah_dance,SA,3.7
2025-08-18,selah_dance,SA,3.9
2025-08-25,selah_dance,SA,3.4
2025-09-01,selah_dance,SA,3.4
2025-09-08,selah_dance,SA,3.9
2025-09-15,selah_dance,SA,4.3
2025-09-22,selah_dance,SA,3.5
2025-09-29,selah_dance,SA,3.1
2025-10-06,selah_dance,SA,3.7
2025-10-13,selah_dance,SA,3.9
2025-10-20,selah_dance,SA,4.1
2025-10-27,selah_dance,SA,4.2
2025-11-03,selah_dance,SA,4.3
2025-11-10,selah_dance,SA,3.4
2025-11-17,selah_dance,SA,3.3
2025-11-24,selah_dance,SA,4.1
2025-12-01,selah_dance,SA,5.0
2025-12-08,selah_dance,SA,4.7
2025-12-15,selah_dance,SA,4.8
2025-12-22,selah_dance,SA,4.3
2025-12-29,selah_dance,SA,3.4
2026-01-05,selah_dance,SA,4.2
2026-01-12,selah_dance,SA,3.4
2026-01-19,selah_dance,SA,3.4
2026-01-26,selah_dance,SA,4.9
2026-02-02,selah_dance,SA,3.9
2026-02-09,selah_dance,SA,4.2
2026-02-16,selah_dance,SA,4.5
2026-02-23,selah_dance,SA,4.4
2026-03-02,selah_dance,SA,86.4
2026-03-09,selah_dance,SA,100.0
2026-03-16,selah_dance,SA,46.2
2026-03-23,selah_dance,SA,20.2
2026-03-30,selah_dance,SA,7.9
2026-04-06,selah_dance,SA,4.2
2026-04-13,selah_dance,SA,3.4
2026-04-20,selah_dance,SA,3.7
2024-01-01,shisha_cafe,SA,88.9
2024-01-08,shisha_cafe,SA,96.9
2024-01-15,shisha_cafe,SA,82.8
2024-01-22,shisha_cafe,SA,93.4
2024-01-29,shisha_cafe,SA,89.3
2024-02-05,shisha_cafe,SA,89.3
2024-02-12,shisha_cafe,SA,100.0
2024-02-19,shisha_cafe,SA,85.2
2024-02-26,shisha_cafe,SA,83.1
2024-03-04,shisha_cafe,SA,87.3
2024-03-11,shisha_cafe,SA,92.9
2024-03-18,shisha_cafe,SA,99.3
2024-03-25,shisha_cafe,SA,92.3
2024-04-01,shisha_cafe,SA,96.8
2024-04-08,shisha_cafe,SA,80.3
2024-04-15,shisha_cafe,SA,92.6
2024-04-22,shisha_cafe,SA,89.8
2024-04-29,shisha_cafe,SA,90.8
2024-05-06,shisha_cafe,SA,93.3
2024-05-13,shisha_cafe,SA,85.4
2024-05-20,shisha_cafe,SA,85.5
2024-05-27,shisha_cafe,SA,81.8
2024-06-03,shisha_cafe,SA,84.7
2024-06-10,shisha_cafe,SA,82.6
2024-06-17,shisha_cafe,SA,90.8
2024-06-24,shisha_cafe,SA,81.2
2024-07-01,shisha_cafe,SA,77.2
2024-07-08,shisha_cafe,SA,81.1
2024-07-15,shisha_cafe,SA,88.8
2024-07-22,shisha_cafe,SA,85.9
2024-07-29,shisha_cafe,SA,83.6
2024-08-05,shisha_cafe,SA,87.7
2024-08-12,shisha_cafe,SA,89.3
2024-08-19,shisha_cafe,SA,82.5
2024-08-26,shisha_cafe,SA,81.6
2024-09-02,shisha_cafe,SA,79.4
2024-09-09,shisha_cafe,SA,81.1
2024-09-16,shisha_cafe,SA,82.8
2024-09-23,shisha_cafe,SA,79.3
2024-09-30,shisha_cafe,SA,77.9
2024-10-07,shisha_cafe,SA,81.2
2024-10-14,shisha_cafe,SA,88.6
2024-10-21,shisha_cafe,SA,78.5
2024-10-28,shisha_cafe,SA,80.4
2024-11-04,shisha_cafe,SA,87.6
2024-11-11,shisha_cafe,SA,87.0
2024-11-18,shisha_cafe,SA,75.2
2024-11-25,shisha_cafe,SA,86.9
2024-12-02,shisha_cafe,SA,76.4
2024-12-09,shisha_cafe,SA,74.5
2024-12-16,shisha_cafe,SA,77.7
2024-12-23,shisha_cafe,SA,69.8
2024-12-30,shisha_cafe,SA,85.9
2025-01-06,shisha_cafe,SA,85.5
2025-01-13,shisha_cafe,SA,70.3
2025-01-20,shisha_cafe,SA,77.6
2025-01-27,shisha_cafe,SA,80.2
2025-02-03,shisha_cafe,SA,70.6
2025-02-10,shisha_cafe,SA,85.3
2025-02-17,shisha_cafe,SA,72.7
2025-02-24,shisha_cafe,SA,76.4
2025-03-03,shisha_cafe,SA,66.7
2025-03-10,shisha_cafe,SA,73.6
2025-03-17,shisha_cafe,SA,80.7
2025-03-24,shisha_cafe,SA,83.9
2025-03-31,shisha_cafe,SA,76.3
2025-04-07,shisha_cafe,SA,76.8
2025-04-14,shisha_cafe,SA,80.8
2025-04-21,shisha_cafe,SA,72.4
2025-04-28,shisha_cafe,SA,78.5
2025-05-05,shisha_cafe,SA,73.9
2025-05-12,shisha_cafe,SA,67.6
2025-05-19,shisha_cafe,SA,74.9
2025-05-26,shisha_cafe,SA,70.3
2025-06-02,shisha_cafe,SA,73.3
2025-06-09,shisha_cafe,SA,73.3
2025-06-16,shisha_cafe,SA,73.8
2025-06-23,shisha_cafe,SA,71.3
2025-06-30,shisha_cafe,SA,72.3
2025-07-07,shisha_cafe,SA,74.5
2025-07-14,shisha_cafe,SA,73.0
2025-07-21,shisha_cafe,SA,73.4
2025-07-28,shisha_cafe,SA,69.7
2025-08-04,shisha_cafe,SA,84.1
2025-08-11,shisha_cafe,SA,73.3
