date_gregorian,date_hijri,entity_id,entity_name_ar,category,source,mentions,sentiment
2025-05-01,1446-11-03,riyadh_season_tickets,موسم الرياض,entertainment,instagram,34,0.584
2025-05-01,1446-11-03,riyadh_season_tickets,موسم الرياض,entertainment,snapchat,28,0.708
2025-05-01,1446-11-03,padel,بادل,sports,x,59,0.566
2025-05-01,1446-11-03,padel,بادل,sports,tiktok,59,0.618
2025-05-01,1446-11-03,padel,بادل,sports,instagram,44,0.689
2025-05-01,1446-11-03,padel,بادل,sports,snapchat,36,0.592
2025-05-01,1446-11-03,ev_cars,سيارات كهربائية,automotive,x,28,0.525
2025-05-01,1446-11-03,ev_cars,سيارات كهربائية,automotive,tiktok,28,0.517
2025-05-01,1446-11-03,ev_cars,سيارات كهربائية,automotive,instagram,20,0.471
2025-05-01,1446-11-03,ev_cars,سيارات كهربائية,automotive,snapchat,17,0.449
2025-05-01,1446-11-03,healthy_meal_delivery,وجبات صحية,food,x,89,0.604
2025-05-01,1446-11-03,healthy_meal_delivery,وجبات صحية,food,tiktok,89,0.524
2025-05-01,1446-11-03,healthy_meal_delivery,وجبات صحية,food,instagram,65,0.667
2025-05-01,1446-11-03,healthy_meal_delivery,وجبات صحية,food,snapchat,53,0.406
2025-05-01,1446-11-03,matcha,ماتشا,food,x,22,0.363
2025-05-01,1446-11-03,matcha,ماتشا,food,tiktok,22,0.674
2025-05-01,1446-11-03,matcha,ماتشا,food,instagram,16,0.534
2025-05-01,1446-11-03,matcha,ماتشا,food,snapchat,13,0.409
2025-05-01,1446-11-03,home_workout,تمارين بيتية,fitness,x,33,0.575
2025-05-01,1446-11-03,home_workout,تمارين بيتية,fitness,tiktok,33,0.634
2025-05-01,1446-11-03,home_workout,تمارين بيتية,fitness,instagram,24,0.732
2025-05-01,1446-11-03,home_workout,تمارين بيتية,fitness,snapchat,20,0.547
2025-05-01,1446-11-03,shisha_cafe,كافيهات شيشة,food,x,64,0.625
2025-05-01,1446-11-03,shisha_cafe,كافيهات شيشة,food,tiktok,64,0.543
2025-05-01,1446-11-03,shisha_cafe,كافيهات شيشة,food,instagram,47,0.661
2025-05-01,1446-11-03,shisha_cafe,كافيهات شيشة,food,snapchat,38,0.508
2025-05-01,1446-11-03,cafe_nakhla,كافيه نخلة,food,x,6,0.254
2025-05-01,1446-11-03,cafe_nakhla,كافيه نخلة,food,tiktok,6,0.469
2025-05-01,1446-11-03,cafe_nakhla,كافيه نخلة,food,instagram,4,0.41
2025-05-01,1446-11-03,cafe_nakhla,كافيه نخلة,food,snapchat,4,0.594
2025-05-01,1446-11-03,selah_dance,رقصة سيلة,entertainment,x,5,0.65
2025-05-01,1446-11-03,selah_dance,رقصة سيلة,entertainment,tiktok,5,0.573
2025-05-01,1446-11-03,selah_dance,رقصة سيلة,entertainment,instagram,4,0.518
2025-05-01,1446-11-03,selah_dance,رقصة سيلة,entertainment,snapchat,3,0.551
2025-05-01,1446-11-03,milk,حليب,food,x,137,0.516
2025-05-01,1446-11-03,milk,حليب,food,tiktok,137,0.777
2025-05-01,1446-11-03,milk,حليب,food,instagram,100,0.42
2025-05-01,1446-11-03,milk,حليب,food,snapchat,82,0.356
2025-05-01,1446-11-03,rice,أرز,food,x,227,0.536
2025-05-01,1446-11-03,rice,أرز,food,tiktok,227,0.472
2025-05-01,1446-11-03,rice,أرز,food,instagram,167,0.528
2025-05-01,1446-11-03,rice,أرز,food,snapchat,136,0.702
2025-05-01,1446-11-03,spam_product_x,منتج وهمي,noise,x,17,0.506
2025-05-01,1446-11-03,spam_product_x,منتج وهمي,noise,tiktok,17,0.446
2025-05-01,1446-11-03,spam_product_x,منتج وهمي,noise,instagram,13,0.646
2025-05-01,1446-11-03,spam_product_x,منتج وهمي,noise,snapchat,10,0.461
2025-05-02,1446-11-04,dates_tamr,تمر,food,x,77,0.577
2025-05-02,1446-11-04,dates_tamr,تمر,food,tiktok,77,0.499
2025-05-02,1446-11-04,dates_tamr,تمر,food,instagram,56,0.612
2025-05-02,1446-11-04,dates_tamr,تمر,food,snapchat,46,0.503
2025-05-02,1446-11-04,qamar_al_deen,قمر الدين,food,x,23,0.519
2025-05-02,1446-11-04,qamar_al_deen,قمر الدين,food,tiktok,23,0.644
2025-05-02,1446-11-04,qamar_al_deen,قمر الدين,food,instagram,17,0.397
2025-05-02,1446-11-04,qamar_al_deen,قمر الدين,food,snapchat,14,0.47
2025-05-02,1446-11-04,eid_abaya,عبايات العيد,fashion,x,32,0.552
2025-05-02,1446-11-04,eid_abaya,عبايات العيد,fashion,tiktok,32,0.46
2025-05-02,1446-11-04,eid_abaya,عبايات العيد,fashion,instagram,23,0.483
2025-05-02,1446-11-04,eid_abaya,عبايات العيد,fashion,snapchat,19,0.484
2025-05-02,1446-11-04,ihram,إحرام,fashion,x,13,0.31
2025-05-02,1446-11-04,ihram,إحرام,fashion,tiktok,13,0.512
2025-05-02,1446-11-04,ihram,إحرام,fashion,instagram,9,0.525
2025-05-02,1446-11-04,ihram,إحرام,fashion,snapchat,8,0.722
2025-05-02,1446-11-04,ksa_flag_merch,علم السعودية,merch,x,21,0.549
2025-05-02,1446-11-04,ksa_flag_merch,علم السعودية,merch,tiktok,21,0.641
2025-05-02,1446-11-04,ksa_flag_merch,علم السعودية,merch,instagram,15,0.537
2025-05-02,1446-11-04,ksa_flag_merch,علم السعودية,merch,snapchat,12,0.623
2025-05-02,1446-11-04,founding_day_thobe,ثوب التأسيس,fashion,x,10,0.63
2025-05-02,1446-11-04,founding_day_thobe,ثوب التأسيس,fashion,tiktok,10,0.429
2025-05-02,1446-11-04,founding_day_thobe,ثوب التأسيس,fashion,instagram,7,0.599
2025-05-02,1446-11-04,founding_day_thobe,ثوب التأسيس,fashion,snapchat,6,0.642
2025-05-02,1446-11-04,riyadh_season_tickets,موسم الرياض,entertainment,x,64,0.438
2025-05-02,1446-11-04,riyadh_season_tickets,موسم الرياض,entertainment,tiktok,64,0.59
2025-05-02,1446-11-04,riyadh_season_tickets,موسم الرياض,entertainment,instagram,47,0.754
2025-05-02,1446-11-04,riyadh_season_tickets,موسم الرياض,entertainment,snapchat,39,0.647
2025-05-02,1446-11-04,padel,بادل,sports,x,55,0.465
2025-05-02,1446-11-04,padel,بادل,sports,tiktok,55,0.493
2025-05-02,1446-11-04,padel,بادل,sports,instagram,40,0.683
2025-05-02,1446-11-04,padel,بادل,sports,snapchat,33,0.631
2025-05-02,1446-11-04,ev_cars,سيارات كهربائية,automotive,x,40,0.446
2025-05-02,1446-11-04,ev_cars,سيارات كهربائية,automotive,tiktok,40,0.656
2025-05-02,1446-11-04,ev_cars,سيارات كهربائية,automotive,instagram,30,0.582
2025-05-02,1446-11-04,ev_cars,سيارات كهربائية,automotive,snapchat,24,0.536
2025-05-02,1446-11-04,healthy_meal_delivery,وجبات صحية,food,x,110,0.523
2025-05-02,1446-11-04,healthy_meal_delivery,وجبات صحية,food,tiktok,110,0.44
2025-05-02,1446-11-04,healthy_meal_delivery,وجبات صحية,food,instagram,81,0.578
2025-05-02,1446-11-04,healthy_meal_delivery,وجبات صحية,food,snapchat,66,0.559
2025-05-02,1446-11-04,matcha,ماتشا,food,x,21,0.612
2025-05-02,1446-11-04,matcha,ماتشا,food,tiktok,21,0.556
2025-05-02,1446-11-04,matcha,ماتشا,food,instagram,15,0.448
2025-05-02,1446-11-04,matcha,ماتشا,food,snapchat,12,0.393
2025-05-02,1446-11-04,home_workout,تمارين بيتية,fitness,x,28,0.537
2025-05-02,1446-11-04,home_workout,تمارين بيتية,fitness,tiktok,28,0.542
2025-05-02,1446-11-04,home_workout,تمارين بيتية,fitness,instagram,20,0.657
2025-05-02,1446-11-04,home_workout,تمارين بيتية,fitness,snapchat,17,0.493
2025-05-02,1446-11-04,shisha_cafe,كافيهات شيشة,food,x,71,0.652
2025-05-02,1446-11-04,shisha_cafe,كافيهات شيشة,food,tiktok,71,0.464
2025-05-02,1446-11-04,shisha_cafe,كافيهات شيشة,food,instagram,52,0.581
2025-05-02,1446-11-04,shisha_cafe,كافيهات شيشة,food,snapchat,43,0.46
2025-05-02,1446-11-04,cafe_nakhla,كافيه نخلة,food,x,7,0.554
2025-05-02,1446-11-04,cafe_nakhla,كافيه نخلة,food,tiktok,7,0.569
2025-05-02,1446-11-04,cafe_nakhla,كافيه نخلة,food,instagram,5,0.538
2025-05-02,1446-11-04,cafe_nakhla,كافيه نخلة,food,snapchat,4,0.427
2025-05-02,1446-11-04,selah_dance,رقصة سيلة,entertainment,x,5,0.463
2025-05-02,1446-11-04,selah_dance,رقصة سيلة,entertainment,tiktok,5,0.418
2025-05-02,1446-11-04,selah_dance,رقصة سيلة,entertainment,instagram,4,0.416
2025-05-02,1446-11-04,selah_dance,رقصة سيلة,entertainment,snapchat,3,0.654
2025-05-02,1446-11-04,milk,حليب,food,x,177,0.476
2025-05-02,1446-11-04,milk,حليب,food,tiktok,177,0.699
2025-05-02,1446-11-04,milk,حليب,food,instagram,130,0.436
2025-05-02,1446-11-04,milk,حليب,food,snapchat,106,0.594
2025-05-02,1446-11-04,rice,أرز,food,x,162,0.588
2025-05-02,1446-11-04,rice,أرز,food,tiktok,162,0.42
2025-05-02,1446-11-04,rice,أرز,food,instagram,119,0.489
2025-05-02,1446-11-04,rice,أرز,food,snapchat,97,0.422
2025-05-02,1446-11-04,spam_product_x,منتج وهمي,noise,x,20,0.315
2025-05-02,1446-11-04,spam_product_x,منتج وهمي,noise,tiktok,20,0.585
2025-05-02,1446-11-04,spam_product_x,منتج وهمي,noise,instagram,15,0.568
2025-05-02,1446-11-04,spam_product_x,منتج وهمي,noise,snapchat,12,0.725
2025-05-03,1446-11-05,dates_tamr,تمر,food,x,74,0.402
2025-05-03,1446-11-05,dates_tamr,تمر,food,tiktok,74,0.418
2025-05-03,1446-11-05,dates_tamr,تمر,food,instagram,54,0.66
2025-05-03,1446-11-05,dates_tamr,تمر,food,snapchat,44,0.575
2025-05-03,1446-11-05,qamar_al_deen,قمر الدين,food,x,19,0.55
2025-05-03,1446-11-05,qamar_al_deen,قمر الدين,food,tiktok,19,0.616
2025-05-03,1446-11-05,qamar_al_deen,قمر الدين,food,instagram,14,0.668
2025-05-03,1446-11-05,qamar_al_deen,قمر الدين,food,snapchat,12,0.497
2025-05-03,1446-11-05,eid_abaya,عبايات العيد,fashion,x,45,0.457
2025-05-03,1446-11-05,eid_abaya,عبايات العيد,fashion,tiktok,45,0.7
2025-05-03,1446-11-05,eid_abaya,عبايات العيد,fashion,instagram,33,0.759
2025-05-03,1446-11-05,eid_abaya,عبايات العيد,fashion,snapchat,27,0.723
2025-05-03,1446-11-05,ihram,إحرام,fashion,x,15,0.646
2025-05-03,1446-11-05,ihram,إحرام,fashion,tiktok,15,0.33
2025-05-03,1446-11-05,ihram,إحرام,fashion,instagram,11,0.497
2025-05-03,1446-11-05,ihram,إحرام,fashion,snapchat,9,0.752
2025-05-03,1446-11-05,ksa_flag_merch,علم السعودية,merch,x,16,0.567
2025-05-03,1446-11-05,ksa_flag_merch,علم السعودية,merch,tiktok,16,0.39
2025-05-03,1446-11-05,ksa_flag_merch,علم السعودية,merch,instagram,12,0.664
2025-05-03,1446-11-05,ksa_flag_merch,علم السعودية,merch,snapchat,9,0.532
2025-05-03,1446-11-05,founding_day_thobe,ثوب التأسيس,fashion,x,11,0.643
2025-05-03,1446-11-05,founding_day_thobe,ثوب التأسيس,fashion,tiktok,11,0.538
2025-05-03,1446-11-05,founding_day_thobe,ثوب التأسيس,fashion,instagram,8,0.549
2025-05-03,1446-11-05,founding_day_thobe,ثوب التأسيس,fashion,snapchat,7,0.53
2025-05-03,1446-11-05,riyadh_season_tickets,موسم الرياض,entertainment,x,66,0.464
2025-05-03,1446-11-05,riyadh_season_tickets,موسم الرياض,entertainment,tiktok,66,0.733
2025-05-03,1446-11-05,riyadh_season_tickets,موسم الرياض,entertainment,instagram,48,0.392
2025-05-03,1446-11-05,riyadh_season_tickets,موسم الرياض,entertainment,snapchat,40,0.697
2025-05-03,1446-11-05,padel,بادل,sports,x,64,0.314
2025-05-03,1446-11-05,padel,بادل,sports,tiktok,64,0.635
2025-05-03,1446-11-05,padel,بادل,sports,instagram,47,0.395
2025-05-03,1446-11-05,padel,بادل,sports,snapchat,39,0.53
2025-05-03,1446-11-05,ev_cars,سيارات كهربائية,automotive,x,59,0.424
2025-05-03,1446-11-05,ev_cars,سيارات كهربائية,automotive,tiktok,59,0.539
2025-05-03,1446-11-05,ev_cars,سيارات كهربائية,automotive,instagram,43,0.323
2025-05-03,1446-11-05,ev_cars,سيارات كهربائية,automotive,snapchat,36,0.677
2025-05-03,1446-11-05,healthy_meal_delivery,وجبات صحية,food,x,82,0.703
2025-05-03,1446-11-05,healthy_meal_delivery,وجبات صحية,food,tiktok,82,0.568
2025-05-03,1446-11-05,healthy_meal_delivery,وجبات صحية,food,instagram,60,0.638
2025-05-03,1446-11-05,healthy_meal_delivery,وجبات صحية,food,snapchat,49,0.606
2025-05-03,1446-11-05,matcha,ماتشا,food,x,31,0.587
2025-05-03,1446-11-05,matcha,ماتشا,food,tiktok,31,0.612
2025-05-03,1446-11-05,matcha,ماتشا,food,instagram,23,0.537
2025-05-03,1446-11-05,matcha,ماتشا,food,snapchat,19,0.588
2025-05-03,1446-11-05,home_workout,تمارين بيتية,fitness,x,39,0.383
2025-05-03,1446-11-05,home_workout,تمارين بيتية,fitness,tiktok,39,0.477
2025-05-03,1446-11-05,home_workout,تمارين بيتية,fitness,instagram,29,0.479
2025-05-03,1446-11-05,home_workout,تمارين بيتية,fitness,snapchat,23,0.578
2025-05-03,1446-11-05,shisha_cafe,كافيهات شيشة,food,x,65,0.349
2025-05-03,1446-11-05,shisha_cafe,كافيهات شيشة,food,tiktok,65,0.546
2025-05-03,1446-11-05,shisha_cafe,كافيهات شيشة,food,instagram,47,0.41
2025-05-03,1446-11-05,shisha_cafe,كافيهات شيشة,food,snapchat,39,0.583
2025-05-03,1446-11-05,cafe_nakhla,كافيه نخلة,food,x,9,0.388
2025-05-03,1446-11-05,cafe_nakhla,كافيه نخلة,food,tiktok,9,0.524
2025-05-03,1446-11-05,cafe_nakhla,كافيه نخلة,food,instagram,6,0.499
2025-05-03,1446-11-05,cafe_nakhla,كافيه نخلة,food,snapchat,5,0.53
2025-05-03,1446-11-05,selah_dance,رقصة سيلة,entertainment,x,4,0.584
2025-05-03,1446-11-05,selah_dance,رقصة سيلة,entertainment,tiktok,4,0.68
2025-05-03,1446-11-05,selah_dance,رقصة سيلة,entertainment,instagram,3,0.462
2025-05-03,1446-11-05,selah_dance,رقصة سيلة,entertainment,snapchat,2,0.59
2025-05-03,1446-11-05,milk,حليب,food,x,191,0.507
2025-05-03,1446-11-05,milk,حليب,food,tiktok,191,0.435
2025-05-03,1446-11-05,milk,حليب,food,instagram,140,0.44
2025-05-03,1446-11-05,milk,حليب,food,snapchat,114,0.422
2025-05-03,1446-11-05,rice,أرز,food,x,186,0.736
2025-05-03,1446-11-05,rice,أرز,food,tiktok,186,0.509
2025-05-03,1446-11-05,rice,أرز,food,instagram,136,0.525
2025-05-03,1446-11-05,rice,أرز,food,snapchat,112,0.658
2025-05-03,1446-11-05,spam_product_x,منتج وهمي,noise,x,12,0.567
2025-05-03,1446-11-05,spam_product_x,منتج وهمي,noise,tiktok,12,0.488
2025-05-03,1446-11-05,spam_product_x,منتج وهمي,noise,instagram,9,0.537
2025-05-03,1446-11-05,spam_product_x,منتج وهمي,noise,snapchat,7,0.699
2025-05-04,1446-11-06,dates_tamr,تمر,food,x,59,0.659
2025-05-04,1446-11-06,dates_tamr,تمر,food,tiktok,59,0.657
2025-05-04,1446-11-06,dates_tamr,تمر,food,instagram,43,0.602
2025-05-04,1446-11-06,dates_tamr,تمر,food,snapchat,35,0.437
2025-05-04,1446-11-06,qamar_al_deen,قمر الدين,food,x,18,0.59
2025-05-04,1446-11-06,qamar_al_deen,قمر الدين,food,tiktok,18,0.651
2025-05-04,1446-11-06,qamar_al_deen,قمر الدين,food,instagram,13,0.595
2025-05-04,1446-11-06,qamar_al_deen,قمر الدين,food,snapchat,11,0.584
2025-05-04,1446-11-06,eid_abaya,عبايات العيد,fashion,x,30,0.707
2025-05-04,1446-11-06,eid_abaya,عبايات العيد,fashion,tiktok,30,0.485
2025-05-04,1446-11-06,eid_abaya,عبايات العيد,fashion,instagram,22,0.602
2025-05-04,1446-11-06,eid_abaya,عبايات العيد,fashion,snapchat,18,0.456
2025-05-04,1446-11-06,ihram,إحرام,fashion,x,11,0.402
2025-05-04,1446-11-06,ihram,إحرام,fashion,tiktok,11,0.596
2025-05-04,1446-11-06,ihram,إحرام,fashion,instagram,8,0.699
2025-05-04,1446-11-06,ihram,إحرام,fashion,snapchat,7,0.569
2025-05-04,1446-11-06,ksa_flag_merch,علم السعودية,merch,x,11,0.658
2025-05-04,1446-11-06,ksa_flag_merch,علم السعودية,merch,tiktok,11,0.488
2025-05-04,1446-11-06,ksa_flag_merch,علم السعودية,merch,instagram,8,0.584
2025-05-04,1446-11-06,ksa_flag_merch,علم السعودية,merch,snapchat,7,0.526
2025-05-04,1446-11-06,founding_day_thobe,ثوب التأسيس,fashion,x,8,0.555
2025-05-04,1446-11-06,founding_day_thobe,ثوب التأسيس,fashion,tiktok,8,0.679
2025-05-04,1446-11-06,founding_day_thobe,ثوب التأسيس,fashion,instagram,6,0.744
2025-05-04,1446-11-06,founding_day_thobe,ثوب التأسيس,fashion,snapchat,5,0.372
2025-05-04,1446-11-06,riyadh_season_tickets,موسم الرياض,entertainment,x,59,0.44
2025-05-04,1446-11-06,riyadh_season_tickets,موسم الرياض,entertainment,tiktok,59,0.546
2025-05-04,1446-11-06,riyadh_season_tickets,موسم الرياض,entertainment,instagram,43,0.561
2025-05-04,1446-11-06,riyadh_season_tickets,موسم الرياض,entertainment,snapchat,36,0.311
2025-05-04,1446-11-06,padel,بادل,sports,x,68,0.567
2025-05-04,1446-11-06,padel,بادل,sports,tiktok,68,0.554
2025-05-04,1446-11-06,padel,بادل,sports,instagram,50,0.656
2025-05-04,1446-11-06,padel,بادل,sports,snapchat,41,0.696
2025-05-04,1446-11-06,ev_cars,سيارات كهربائية,automotive,x,40,0.51
2025-05-04,1446-11-06,ev_cars,سيارات كهربائية,automotive,tiktok,40,0.436
2025-05-04,1446-11-06,ev_cars,سيارات كهربائية,automotive,instagram,30,0.398
2025-05-04,1446-11-06,ev_cars,سيارات كهربائية,automotive,snapchat,24,0.59
2025-05-04,1446-11-06,healthy_meal_delivery,وجبات صحية,food,x,55,0.504
2025-05-04,1446-11-06,healthy_meal_delivery,وجبات صحية,food,tiktok,55,0.333
2025-05-04,1446-11-06,healthy_meal_delivery,وجبات صحية,food,instagram,41,0.7
2025-05-04,1446-11-06,healthy_meal_delivery,وجبات صحية,food,snapchat,33,0.523
2025-05-04,1446-11-06,matcha,ماتشا,food,x,26,0.491
2025-05-04,1446-11-06,matcha,ماتشا,food,tiktok,26,0.524
2025-05-04,1446-11-06,matcha,ماتشا,food,instagram,19,0.683
2025-05-04,1446-11-06,matcha,ماتشا,food,snapchat,15,0.481
2025-05-04,1446-11-06,home_workout,تمارين بيتية,fitness,x,24,0.72
2025-05-04,1446-11-06,home_workout,تمارين بيتية,fitness,tiktok,24,0.585
2025-05-04,1446-11-06,home_workout,تمارين بيتية,fitness,instagram,18,0.62
2025-05-04,1446-11-06,home_workout,تمارين بيتية,fitness,snapchat,15,0.456
2025-05-04,1446-11-06,shisha_cafe,كافيهات شيشة,food,x,53,0.618
2025-05-04,1446-11-06,shisha_cafe,كافيهات شيشة,food,tiktok,53,0.457
2025-05-04,1446-11-06,shisha_cafe,كافيهات شيشة,food,instagram,39,0.497
2025-05-04,1446-11-06,shisha_cafe,كافيهات شيشة,food,snapchat,32,0.438
2025-05-04,1446-11-06,cafe_nakhla,كافيه نخلة,food,x,6,0.696
2025-05-04,1446-11-06,cafe_nakhla,كافيه نخلة,food,tiktok,6,0.565
2025-05-04,1446-11-06,cafe_nakhla,كافيه نخلة,food,instagram,4,0.534
2025-05-04,1446-11-06,cafe_nakhla,كافيه نخلة,food,snapchat,4,0.431
2025-05-04,1446-11-06,selah_dance,رقصة سيلة,entertainment,x,3,0.766
2025-05-04,1446-11-06,selah_dance,رقصة سيلة,entertainment,tiktok,3,0.568
2025-05-04,1446-11-06,selah_dance,رقصة سيلة,entertainment,instagram,2,0.627
2025-05-04,1446-11-06,selah_dance,رقصة سيلة,entertainment,snapchat,2,0.741
2025-05-04,1446-11-06,milk,حليب,food,x,135,0.6
2025-05-04,1446-11-06,milk,حليب,food,tiktok,135,0.678
2025-05-04,1446-11-06,milk,حليب,food,instagram,99,0.564
2025-05-04,1446-11-06,milk,حليب,food,snapchat,81,0.495
2025-05-04,1446-11-06,rice,أرز,food,x,184,0.568
2025-05-04,1446-11-06,rice,أرز,food,tiktok,184,0.437
2025-05-04,1446-11-06,rice,أرز,food,instagram,135,0.711
2025-05-04,1446-11-06,rice,أرز,food,snapchat,111,0.388
2025-05-04,1446-11-06,spam_product_x,منتج وهمي,noise,x,9,0.523
2025-05-04,1446-11-06,spam_product_x,منتج وهمي,noise,tiktok,9,0.361
2025-05-04,1446-11-06,spam_product_x,منتج وهمي,noise,instagram,7,0.638
2025-05-04,1446-11-06,spam_product_x,منتج وهمي,noise,snapchat,6,0.663
2025-05-05,1446-11-07,dates_tamr,تمر,food,x,63,0.533
2025-05-05,1446-11-07,dates_tamr,تمر,food,tiktok,63,0.351
2025-05-05,1446-11-07,dates_tamr,تمر,food,instagram,46,0.59
2025-05-05,1446-11-07,dates_tamr,تمر,food,snapchat,38,0.478
2025-05-05,1446-11-07,qamar_al_deen,قمر الدين,food,x,29,0.654
2025-05-05,1446-11-07,qamar_al_deen,قمر الدين,food,tiktok,29,0.469
2025-05-05,1446-11-07,qamar_al_deen,قمر الدين,food,instagram,21,0.544
2025-05-05,1446-11-07,qamar_al_deen,قمر الدين,food,snapchat,17,0.632
2025-05-05,1446-11-07,eid_abaya,عبايات العيد,fashion,x,23,0.57
2025-05-05,1446-11-07,eid_abaya,عبايات العيد,fashion,tiktok,23,0.658
2025-05-05,1446-11-07,eid_abaya,عبايات العيد,fashion,instagram,17,0.81
2025-05-05,1446-11-07,eid_abaya,عبايات العيد,fashion,snapchat,14,0.509
2025-05-05,1446-11-07,ihram,إحرام,fashion,x,8,0.531
2025-05-05,1446-11-07,ihram,إحرام,fashion,tiktok,8,0.52
2025-05-05,1446-11-07,ihram,إحرام,fashion,instagram,6,0.707
2025-05-05,1446-11-07,ihram,إحرام,fashion,snapchat,5,0.703
2025-05-05,1446-11-07,ksa_flag_merch,علم السعودية,merch,x,13,0.477
2025-05-05,1446-11-07,ksa_flag_merch,علم السعودية,merch,tiktok,13,0.435
2025-05-05,1446-11-07,ksa_flag_merch,علم السعودية,merch,instagram,9,0.354
2025-05-05,1446-11-07,ksa_flag_merch,علم السعودية,merch,snapchat,8,0.506
2025-05-05,1446-11-07,founding_day_thobe,ثوب التأسيس,fashion,x,10,0.561
2025-05-05,1446-11-07,founding_day_thobe,ثوب التأسيس,fashion,tiktok,10,0.463
2025-05-05,1446-11-07,founding_day_thobe,ثوب التأسيس,fashion,instagram,8,0.576
2025-05-05,1446-11-07,founding_day_thobe,ثوب التأسيس,fashion,snapchat,6,0.7
2025-05-05,1446-11-07,riyadh_season_tickets,موسم الرياض,entertainment,x,54,0.456
2025-05-05,1446-11-07,riyadh_season_tickets,موسم الرياض,entertainment,tiktok,54,0.768
2025-05-05,1446-11-07,riyadh_season_tickets,موسم الرياض,entertainment,instagram,39,0.576
2025-05-05,1446-11-07,riyadh_season_tickets,موسم الرياض,entertainment,snapchat,32,0.601
2025-05-05,1446-11-07,padel,بادل,sports,x,59,0.66
2025-05-05,1446-11-07,padel,بادل,sports,tiktok,59,0.409
2025-05-05,1446-11-07,padel,بادل,sports,instagram,43,0.489
2025-05-05,1446-11-07,padel,بادل,sports,snapchat,35,0.422
2025-05-05,1446-11-07,ev_cars,سيارات كهربائية,automotive,x,29,0.578
2025-05-05,1446-11-07,ev_cars,سيارات كهربائية,automotive,tiktok,29,0.607
2025-05-05,1446-11-07,ev_cars,سيارات كهربائية,automotive,instagram,22,0.533
2025-05-05,1446-11-07,ev_cars,سيارات كهربائية,automotive,snapchat,18,0.694
2025-05-05,1446-11-07,healthy_meal_delivery,وجبات صحية,food,x,59,0.592
2025-05-05,1446-11-07,healthy_meal_delivery,وجبات صحية,food,tiktok,59,0.549
2025-05-05,1446-11-07,healthy_meal_delivery,وجبات صحية,food,instagram,43,0.582
2025-05-05,1446-11-07,healthy_meal_delivery,وجبات صحية,food,snapchat,36,0.392
2025-05-05,1446-11-07,matcha,ماتشا,food,x,16,0.577
2025-05-05,1446-11-07,matcha,ماتشا,food,tiktok,16,0.527
2025-05-05,1446-11-07,matcha,ماتشا,food,instagram,12,0.536
2025-05-05,1446-11-07,matcha,ماتشا,food,snapchat,10,0.547
2025-05-05,1446-11-07,home_workout,تمارين بيتية,fitness,x,35,0.68
2025-05-05,1446-11-07,home_workout,تمارين بيتية,fitness,tiktok,35,0.549
2025-05-05,1446-11-07,home_workout,تمارين بيتية,fitness,instagram,26,0.58
2025-05-05,1446-11-07,home_workout,تمارين بيتية,fitness,snapchat,21,0.797
2025-05-05,1446-11-07,shisha_cafe,كافيهات شيشة,food,x,50,0.427
2025-05-05,1446-11-07,shisha_cafe,كافيهات شيشة,food,tiktok,50,0.6
2025-05-05,1446-11-07,shisha_cafe,كافيهات شيشة,food,instagram,37,0.713
2025-05-05,1446-11-07,shisha_cafe,كافيهات شيشة,food,snapchat,30,0.872
2025-05-05,1446-11-07,cafe_nakhla,كافيه نخلة,food,x,7,0.452
2025-05-05,1446-11-07,cafe_nakhla,كافيه نخلة,food,tiktok,7,0.399
2025-05-05,1446-11-07,cafe_nakhla,كافيه نخلة,food,instagram,5,0.503
2025-05-05,1446-11-07,cafe_nakhla,كافيه نخلة,food,snapchat,4,0.694
2025-05-05,1446-11-07,selah_dance,رقصة سيلة,entertainment,x,4,0.645
2025-05-05,1446-11-07,selah_dance,رقصة سيلة,entertainment,tiktok,4,0.574
2025-05-05,1446-11-07,selah_dance,رقصة سيلة,entertainment,instagram,3,0.646
2025-05-05,1446-11-07,selah_dance,رقصة سيلة,entertainment,snapchat,2,0.621
2025-05-05,1446-11-07,milk,حليب,food,x,124,0.598
2025-05-05,1446-11-07,milk,حليب,food,tiktok,124,0.567
2025-05-05,1446-11-07,milk,حليب,food,instagram,91,0.579
2025-05-05,1446-11-07,milk,حليب,food,snapchat,74,0.621
2025-05-05,1446-11-07,rice,أرز,food,x,155,0.691
2025-05-05,1446-11-07,rice,أرز,food,tiktok,155,0.328
2025-05-05,1446-11-07,rice,أرز,food,instagram,114,0.589
2025-05-05,1446-11-07,rice,أرز,food,snapchat,93,0.588
2025-05-05,1446-11-07,spam_product_x,منتج وهمي,noise,x,11,0.454
2025-05-05,1446-11-07,spam_product_x,منتج وهمي,noise,tiktok,11,0.373
2025-05-05,1446-11-07,spam_product_x,منتج وهمي,noise,instagram,8,0.546
2025-05-05,1446-11-07,spam_product_x,منتج وهمي,noise,snapchat,6,0.419
2025-05-06,1446-11-08,dates_tamr,تمر,food,x,63,0.539
2025-05-06,1446-11-08,dates_tamr,تمر,food,tiktok,63,0.391
2025-05-06,1446-11-08,dates_tamr,تمر,food,instagram,46,0.551
2025-05-06,1446-11-08,dates_tamr,تمر,food,snapchat,38,0.499
2025-05-06,1446-11-08,qamar_al_deen,قمر الدين,food,x,20,0.654
2025-05-06,1446-11-08,qamar_al_deen,قمر الدين,food,tiktok,20,0.67
2025-05-06,1446-11-08,qamar_al_deen,قمر الدين,food,instagram,14,0.467
